competitor_id,name,country,country_code,abbreviation,raw_json
sr:competitor:120664,"Pedretti, Thaisa Grana",Brazil,BRA,PED,"{""id"": ""sr:competitor:120664"", ""name"": ""Pedretti, Thaisa Grana"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""PED""}"
sr:competitor:567285,"Hietaranta, Laura",Finland,FIN,HIE,"{""id"": ""sr:competitor:567285"", ""name"": ""Hietaranta, Laura"", ""country"": ""Finland"", ""country_code"": ""FIN"", ""abbreviation"": ""HIE""}"
sr:competitor:771430,"Naef, Celine",Switzerland,CHE,NAE,"{""id"": ""sr:competitor:771430"", ""name"": ""Naef, Celine"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""NAE""}"
sr:competitor:157368,"Kazionova, Ekaterina",Neutral,,KAZ,"{""id"": ""sr:competitor:157368"", ""name"": ""Kazionova, Ekaterina"", ""country"": ""Neutral"", ""abbreviation"": ""KAZ""}"
sr:competitor:285629,"Hindova, Denisa",Czechia,CZE,HIN,"{""id"": ""sr:competitor:285629"", ""name"": ""Hindova, Denisa"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""HIN""}"
sr:competitor:282219,"Sakatsume, Himeno",Japan,JPN,SAK,"{""id"": ""sr:competitor:282219"", ""name"": ""Sakatsume, Himeno"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SAK""}"
sr:competitor:762764,"Daems, Josy",Germany,DEU,DAE,"{""id"": ""sr:competitor:762764"", ""name"": ""Daems, Josy"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""DAE""}"
sr:competitor:72634,"Ozeki, Michika",Japan,JPN,OZE,"{""id"": ""sr:competitor:72634"", ""name"": ""Ozeki, Michika"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""OZE""}"
sr:competitor:330689,"Kovapitukted, Punnin",Thailand,THA,KOV,"{""id"": ""sr:competitor:330689"", ""name"": ""Kovapitukted, Punnin"", ""country"": ""Thailand"", ""country_code"": ""THA"", ""abbreviation"": ""KOV""}"
sr:competitor:61606,"Sizikova, Yana",Neutral,,SIZ,"{""id"": ""sr:competitor:61606"", ""name"": ""Sizikova, Yana"", ""country"": ""Neutral"", ""abbreviation"": ""SIZ""}"
sr:competitor:209716,"Mansouri, Yasmine",France,FRA,MAN,"{""id"": ""sr:competitor:209716"", ""name"": ""Mansouri, Yasmine"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""MAN""}"
sr:competitor:133080,"Hinojosa Gomez, Jessica",Mexico,MEX,HIN,"{""id"": ""sr:competitor:133080"", ""name"": ""Hinojosa Gomez, Jessica"", ""country"": ""Mexico"", ""country_code"": ""MEX"", ""abbreviation"": ""HIN""}"
sr:competitor:195404,"Miyamoto, Ayumi",Japan,JPN,MIY,"{""id"": ""sr:competitor:195404"", ""name"": ""Miyamoto, Ayumi"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""MIY""}"
sr:competitor:522848,"Rocchetti, Sofia",Italy,ITA,ROC,"{""id"": ""sr:competitor:522848"", ""name"": ""Rocchetti, Sofia"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""ROC""}"
sr:competitor:534045,"Gibson, Talia",Australia,AUS,GIB,"{""id"": ""sr:competitor:534045"", ""name"": ""Gibson, Talia"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""GIB""}"
sr:competitor:260987,"Osuigwe, Whitney",USA,USA,OSU,"{""id"": ""sr:competitor:260987"", ""name"": ""Osuigwe, Whitney"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""OSU""}"
sr:competitor:356694,"Lee, Carol Young Suh",USA,USA,LEE,"{""id"": ""sr:competitor:356694"", ""name"": ""Lee, Carol Young Suh"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""LEE""}"
sr:competitor:933453,"Brockmann, Tessa Johanna",Germany,DEU,BRO,"{""id"": ""sr:competitor:933453"", ""name"": ""Brockmann, Tessa Johanna"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""BRO""}"
sr:competitor:158636,"Prisacariu, Andreea",Romania,ROU,PRI,"{""id"": ""sr:competitor:158636"", ""name"": ""Prisacariu, Andreea"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""PRI""}"
sr:competitor:75825,"Bektas, Emina",USA,USA,BEK,"{""id"": ""sr:competitor:75825"", ""name"": ""Bektas, Emina"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""BEK""}"
sr:competitor:906635,"Shubladze, Alexandra",Neutral,,SHU,"{""id"": ""sr:competitor:906635"", ""name"": ""Shubladze, Alexandra"", ""country"": ""Neutral"", ""abbreviation"": ""SHU""}"
sr:competitor:142758,"Zhang, Ying",China,CHN,ZHA,"{""id"": ""sr:competitor:142758"", ""name"": ""Zhang, Ying"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""ZHA""}"
sr:competitor:225130,"Starodubtseva, Yuliia",Ukraine,UKR,STA,"{""id"": ""sr:competitor:225130"", ""name"": ""Starodubtseva, Yuliia"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""STA""}"
sr:competitor:494296,"Steur, Joelle Lilly Sophie",Germany,DEU,STE,"{""id"": ""sr:competitor:494296"", ""name"": ""Steur, Joelle Lilly Sophie"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""STE""}"
sr:competitor:152708,"Brune Olsen, Astrid Wanja",Norway,NOR,BRU,"{""id"": ""sr:competitor:152708"", ""name"": ""Brune Olsen, Astrid Wanja"", ""country"": ""Norway"", ""country_code"": ""NOR"", ""abbreviation"": ""BRU""}"
sr:competitor:153744,"Pereira, Rebeca",Brazil,BRA,PER,"{""id"": ""sr:competitor:153744"", ""name"": ""Pereira, Rebeca"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""PER""}"
sr:competitor:259745,"Hertel, Anna",Poland,POL,HER,"{""id"": ""sr:competitor:259745"", ""name"": ""Hertel, Anna"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""HER""}"
sr:competitor:873729,"Bojica, Stefania",Romania,ROU,BOJ,"{""id"": ""sr:competitor:873729"", ""name"": ""Bojica, Stefania"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""BOJ""}"
sr:competitor:763112,"Struplova, Julie",Czechia,CZE,STR,"{""id"": ""sr:competitor:763112"", ""name"": ""Struplova, Julie"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""STR""}"
sr:competitor:348196,"Amariei, Ilinca Dalina",Romania,ROU,AMA,"{""id"": ""sr:competitor:348196"", ""name"": ""Amariei, Ilinca Dalina"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""AMA""}"
sr:competitor:728507,"Dudeney, Alicia",Great Britain,GBR,DUD,"{""id"": ""sr:competitor:728507"", ""name"": ""Dudeney, Alicia"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""DUD""}"
sr:competitor:1027515,"Du Pree, Britt",Netherlands,NLD,DU,"{""id"": ""sr:competitor:1027515"", ""name"": ""Du Pree, Britt"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""DU""}"
sr:competitor:58053,"Sharma, Astra",Australia,AUS,SHA,"{""id"": ""sr:competitor:58053"", ""name"": ""Sharma, Astra"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""SHA""}"
sr:competitor:770242,"Basiletti, Noemi",Italy,ITA,BAS,"{""id"": ""sr:competitor:770242"", ""name"": ""Basiletti, Noemi"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""BAS""}"
sr:competitor:840734,"Walker, Brandy",USA,USA,WAL,"{""id"": ""sr:competitor:840734"", ""name"": ""Walker, Brandy"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""WAL""}"
sr:competitor:310984,"Sato, Naho",Japan,JPN,SAT,"{""id"": ""sr:competitor:310984"", ""name"": ""Sato, Naho"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SAT""}"
sr:competitor:171354,"Romero, Camila",Ecuador,ECU,ROM,"{""id"": ""sr:competitor:171354"", ""name"": ""Romero, Camila"", ""country"": ""Ecuador"", ""country_code"": ""ECU"", ""abbreviation"": ""ROM""}"
sr:competitor:577523,"Brantmeier, Reese",USA,USA,BRA,"{""id"": ""sr:competitor:577523"", ""name"": ""Brantmeier, Reese"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""BRA""}"
sr:competitor:432605,"Makarova, Ekaterina",Neutral,,MAK,"{""id"": ""sr:competitor:432605"", ""name"": ""Makarova, Ekaterina"", ""country"": ""Neutral"", ""abbreviation"": ""MAK""}"
sr:competitor:130624,"Gasanova, Anastasia",Neutral,,GAS,"{""id"": ""sr:competitor:130624"", ""name"": ""Gasanova, Anastasia"", ""country"": ""Neutral"", ""abbreviation"": ""GAS""}"
sr:competitor:568103,"Tran, Demi",Netherlands,NLD,TRA,"{""id"": ""sr:competitor:568103"", ""name"": ""Tran, Demi"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""TRA""}"
sr:competitor:37638,"Sema, Erika",Japan,JPN,SEM,"{""id"": ""sr:competitor:37638"", ""name"": ""Sema, Erika"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SEM""}"
sr:competitor:52489,"Schoofs, Bibiane",Netherlands,NLD,SCH,"{""id"": ""sr:competitor:52489"", ""name"": ""Schoofs, Bibiane"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""SCH""}"
sr:competitor:881849,"Sonobe, Wakana",Japan,JPN,SON,"{""id"": ""sr:competitor:881849"", ""name"": ""Sonobe, Wakana"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SON""}"
sr:competitor:505580,"Sahdiieva, Anita",Ukraine,UKR,SAH,"{""id"": ""sr:competitor:505580"", ""name"": ""Sahdiieva, Anita"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""SAH""}"
sr:competitor:782216,"Drugdova, Salma",Slovakia,SVK,DRU,"{""id"": ""sr:competitor:782216"", ""name"": ""Drugdova, Salma"", ""country"": ""Slovakia"", ""country_code"": ""SVK"", ""abbreviation"": ""DRU""}"
sr:competitor:932867,"Firman, Anastasiia",Ukraine,UKR,FIR,"{""id"": ""sr:competitor:932867"", ""name"": ""Firman, Anastasiia"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""FIR""}"
sr:competitor:129534,"Hruncakova, Viktoria",Slovakia,SVK,HRU,"{""id"": ""sr:competitor:129534"", ""name"": ""Hruncakova, Viktoria"", ""country"": ""Slovakia"", ""country_code"": ""SVK"", ""abbreviation"": ""HRU""}"
sr:competitor:202803,"Bakhmutkina, Polina",Neutral,,BAK,"{""id"": ""sr:competitor:202803"", ""name"": ""Bakhmutkina, Polina"", ""country"": ""Neutral"", ""abbreviation"": ""BAK""}"
sr:competitor:861587,"Ansari, Carolyn",USA,USA,ANS,"{""id"": ""sr:competitor:861587"", ""name"": ""Ansari, Carolyn"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""ANS""}"
sr:competitor:315623,"Wang, Jiaqi",China,CHN,WAN,"{""id"": ""sr:competitor:315623"", ""name"": ""Wang, Jiaqi"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""WAN""}"
sr:competitor:217056,"Cortez Llorca, Lucia",Spain,ESP,COR,"{""id"": ""sr:competitor:217056"", ""name"": ""Cortez Llorca, Lucia"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""COR""}"
sr:competitor:319461,"Hu, Victoria",USA,USA,VIC,"{""id"": ""sr:competitor:319461"", ""name"": ""Hu, Victoria"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""VIC""}"
sr:competitor:722877,"Ciric-Bagaric, Lucija",Croatia,HRV,CIR,"{""id"": ""sr:competitor:722877"", ""name"": ""Ciric-Bagaric, Lucija"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""CIR""}"
sr:competitor:83607,"Capurro Taborda, Martina",Argentina,ARG,CAP,"{""id"": ""sr:competitor:83607"", ""name"": ""Capurro Taborda, Martina"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""CAP""}"
sr:competitor:723099,"Ewald, Weronika",Poland,POL,EWA,"{""id"": ""sr:competitor:723099"", ""name"": ""Ewald, Weronika"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""EWA""}"
sr:competitor:513582,"Chaudhari, Vaidehi",India,IND,CHA,"{""id"": ""sr:competitor:513582"", ""name"": ""Chaudhari, Vaidehi"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""CHA""}"
sr:competitor:786310,"Moyano, Luciana",Argentina,ARG,MOY,"{""id"": ""sr:competitor:786310"", ""name"": ""Moyano, Luciana"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""MOY""}"
sr:competitor:319349,"Rouvroy, Margaux",France,FRA,ROU,"{""id"": ""sr:competitor:319349"", ""name"": ""Rouvroy, Margaux"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""ROU""}"
sr:competitor:299258,"Bartone, Kamilla",Latvia,LVA,BAR,"{""id"": ""sr:competitor:299258"", ""name"": ""Bartone, Kamilla"", ""country"": ""Latvia"", ""country_code"": ""LVA"", ""abbreviation"": ""BAR""}"
sr:competitor:221510,"Chiesa, Enola",Italy,ITA,CHI,"{""id"": ""sr:competitor:221510"", ""name"": ""Chiesa, Enola"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""CHI""}"
sr:competitor:849533,"Lin, Fang An",Chinese Taipei,TPE,LIN,"{""id"": ""sr:competitor:849533"", ""name"": ""Lin, Fang An"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""LIN""}"
sr:competitor:48455,"Golubic, Viktorija",Switzerland,CHE,GOL,"{""id"": ""sr:competitor:48455"", ""name"": ""Golubic, Viktorija"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""GOL""}"
sr:competitor:25066,"McHale, Christina",USA,USA,MCH,"{""id"": ""sr:competitor:25066"", ""name"": ""McHale, Christina"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MCH""}"
sr:competitor:360054,"Allen, Kolie",USA,USA,ALL,"{""id"": ""sr:competitor:360054"", ""name"": ""Allen, Kolie"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""ALL""}"
sr:competitor:604388,"Tararudee, Lanlana",Thailand,THA,TAR,"{""id"": ""sr:competitor:604388"", ""name"": ""Tararudee, Lanlana"", ""country"": ""Thailand"", ""country_code"": ""THA"", ""abbreviation"": ""TAR""}"
sr:competitor:343066,"Hosogi, Sakura",Japan,JPN,HOS,"{""id"": ""sr:competitor:343066"", ""name"": ""Hosogi, Sakura"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""HOS""}"
sr:competitor:340365,"Milovanovic, Elena",Serbia,SRB,MIL,"{""id"": ""sr:competitor:340365"", ""name"": ""Milovanovic, Elena"", ""country"": ""Serbia"", ""country_code"": ""SRB"", ""abbreviation"": ""MIL""}"
sr:competitor:373354,"Cocciaretto, Elisabetta",Italy,ITA,COC,"{""id"": ""sr:competitor:373354"", ""name"": ""Cocciaretto, Elisabetta"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""COC""}"
sr:competitor:110299,"Zidansek, Tamara",Slovenia,SVN,ZID,"{""id"": ""sr:competitor:110299"", ""name"": ""Zidansek, Tamara"", ""country"": ""Slovenia"", ""country_code"": ""SVN"", ""abbreviation"": ""ZID""}"
sr:competitor:505970,"Janicijevic, Selena",France,FRA,JAN,"{""id"": ""sr:competitor:505970"", ""name"": ""Janicijevic, Selena"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""JAN""}"
sr:competitor:310982,"Naklo, Thasaporn",Thailand,THA,NAK,"{""id"": ""sr:competitor:310982"", ""name"": ""Naklo, Thasaporn"", ""country"": ""Thailand"", ""country_code"": ""THA"", ""abbreviation"": ""NAK""}"
sr:competitor:445421,"Selekhmeteva, Oksana",Neutral,,SEL,"{""id"": ""sr:competitor:445421"", ""name"": ""Selekhmeteva, Oksana"", ""country"": ""Neutral"", ""abbreviation"": ""SEL""}"
sr:competitor:214264,"Burgic, Ema",Bosnia & Herzegovina,BIH,BUR,"{""id"": ""sr:competitor:214264"", ""name"": ""Burgic, Ema"", ""country"": ""Bosnia & Herzegovina"", ""country_code"": ""BIH"", ""abbreviation"": ""BUR""}"
sr:competitor:132370,"Kasatkina, Daria",Australia,AUS,KAS,"{""id"": ""sr:competitor:132370"", ""name"": ""Kasatkina, Daria"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""KAS""}"
sr:competitor:280635,"Schmidt, Antonia",Germany,DEU,SCH,"{""id"": ""sr:competitor:280635"", ""name"": ""Schmidt, Antonia"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""SCH""}"
sr:competitor:189250,"Podlinska, Marcelina",Poland,POL,POD,"{""id"": ""sr:competitor:189250"", ""name"": ""Podlinska, Marcelina"", ""country"": ""Poland"", ""country_code"": ""POL"", ""abbreviation"": ""POD""}"
sr:competitor:41737,"Jang, Su Jeong",Republic of Korea,KOR,JAN,"{""id"": ""sr:competitor:41737"", ""name"": ""Jang, Su Jeong"", ""country"": ""Republic of Korea"", ""country_code"": ""KOR"", ""abbreviation"": ""JAN""}"
sr:competitor:831284,"Kuramochi, Miho",Japan,JPN,KUR,"{""id"": ""sr:competitor:831284"", ""name"": ""Kuramochi, Miho"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""KUR""}"
sr:competitor:675193,"Costoulas, Sofia",Belgium,BEL,COS,"{""id"": ""sr:competitor:675193"", ""name"": ""Costoulas, Sofia"", ""country"": ""Belgium"", ""country_code"": ""BEL"", ""abbreviation"": ""COS""}"
sr:competitor:567551,"Cabezas Dominguez, Sofia Elena",Venezuela,VEN,CAB,"{""id"": ""sr:competitor:567551"", ""name"": ""Cabezas Dominguez, Sofia Elena"", ""country"": ""Venezuela"", ""country_code"": ""VEN"", ""abbreviation"": ""CAB""}"
sr:competitor:499098,"Ito, Aoi",Japan,JPN,ITO,"{""id"": ""sr:competitor:499098"", ""name"": ""Ito, Aoi"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""ITO""}"
sr:competitor:99405,"Inglis, Maddison",Australia,AUS,ING,"{""id"": ""sr:competitor:99405"", ""name"": ""Inglis, Maddison"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""ING""}"
sr:competitor:810694,"Okuwaki, Rinon",Japan,JPN,OKU,"{""id"": ""sr:competitor:810694"", ""name"": ""Okuwaki, Rinon"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""OKU""}"
sr:competitor:780674,"Reguer, Alyssa",France,FRA,REG,"{""id"": ""sr:competitor:780674"", ""name"": ""Reguer, Alyssa"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""REG""}"
sr:competitor:273017,"Mandlik, Elizabeth",USA,USA,MAN,"{""id"": ""sr:competitor:273017"", ""name"": ""Mandlik, Elizabeth"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MAN""}"
sr:competitor:63682,"Lazaro Garcia, Andrea",Spain,ESP,LAZ,"{""id"": ""sr:competitor:63682"", ""name"": ""Lazaro Garcia, Andrea"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""LAZ""}"
sr:competitor:282057,"Guo, Meiqi",China,CHN,GUO,"{""id"": ""sr:competitor:282057"", ""name"": ""Guo, Meiqi"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""GUO""}"
sr:competitor:845268,"Korneeva, Alina",Neutral,,KOR,"{""id"": ""sr:competitor:845268"", ""name"": ""Korneeva, Alina"", ""country"": ""Neutral"", ""abbreviation"": ""KOR""}"
sr:competitor:183861,"Bassols Ribera, Marina",Spain,ESP,BAS,"{""id"": ""sr:competitor:183861"", ""name"": ""Bassols Ribera, Marina"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""BAS""}"
sr:competitor:731379,"Geerlings Martinez, Ariana",Spain,ESP,GEE,"{""id"": ""sr:competitor:731379"", ""name"": ""Geerlings Martinez, Ariana"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""GEE""}"
sr:competitor:343294,"Kubanova, Karolina",Czechia,CZE,KUB,"{""id"": ""sr:competitor:343294"", ""name"": ""Kubanova, Karolina"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""KUB""}"
sr:competitor:227342,"Thompson, Belle",Australia,AUS,THO,"{""id"": ""sr:competitor:227342"", ""name"": ""Thompson, Belle"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""THO""}"
sr:competitor:858079,"Bulatova, Arina",Neutral,,BUL,"{""id"": ""sr:competitor:858079"", ""name"": ""Bulatova, Arina"", ""country"": ""Neutral"", ""abbreviation"": ""BUL""}"
sr:competitor:768470,"Turini, Viola",Italy,ITA,TUR,"{""id"": ""sr:competitor:768470"", ""name"": ""Turini, Viola"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""TUR""}"
sr:competitor:784280,"Prozorova, Tatiana",Neutral,,PRO,"{""id"": ""sr:competitor:784280"", ""name"": ""Prozorova, Tatiana"", ""country"": ""Neutral"", ""abbreviation"": ""PRO""}"
sr:competitor:673521,"Vogt, Marie Charlotte",Germany,DEU,VOG,"{""id"": ""sr:competitor:673521"", ""name"": ""Vogt, Marie Charlotte"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""VOG""}"
sr:competitor:194572,"Dartron, Emeline",France,FRA,DAR,"{""id"": ""sr:competitor:194572"", ""name"": ""Dartron, Emeline"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""DAR""}"
sr:competitor:790640,"Marcinko, Petra",Croatia,HRV,MAR,"{""id"": ""sr:competitor:790640"", ""name"": ""Marcinko, Petra"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""MAR""}"
sr:competitor:1027517,"Ebeling Koning, Loes",Netherlands,NLD,EBE,"{""id"": ""sr:competitor:1027517"", ""name"": ""Ebeling Koning, Loes"", ""country"": ""Netherlands"", ""country_code"": ""NLD"", ""abbreviation"": ""EBE""}"
sr:competitor:286451,"Sevcikova, Linda",Czechia,CZE,SEV,"{""id"": ""sr:competitor:286451"", ""name"": ""Sevcikova, Linda"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""SEV""}"
sr:competitor:504238,"Sierra, Solana",Argentina,ARG,SIE,"{""id"": ""sr:competitor:504238"", ""name"": ""Sierra, Solana"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""SIE""}"
